,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,J2HS4X,2021-08-13 19:43:44.474,testA-pit-bridge,2021-08-13 19:48:50.802,2021-08-13 19:49:35.878,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:06.328000,0 days 00:05:51.404000,testA,pit-bridge,8
0,J2HS4X,2021-08-13 19:43:44.474,fam-barrier-jump,2021-08-13 19:50:01.949,2021-08-13 19:50:20.686,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:17.475000,0 days 00:06:36.212000,fam,barrier-jump,9
0,J2HS4X,2021-08-13 19:43:44.474,fam-barrier-jump-repeat-1,2021-08-13 19:50:43.793,2021-08-13 19:51:18.045,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:59.319000,0 days 00:07:33.571000,fam,barrier-jump-repeat-1,10
0,J2HS4X,2021-08-13 19:43:44.474,testA-barrier-jump-repeat-1,2021-08-13 19:52:03.930,2021-08-13 19:52:49.011,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:19.456000,0 days 00:09:04.537000,testA,barrier-jump-repeat-1,11
0,J2HS4X,2021-08-13 19:43:44.474,fam-pit,2021-08-13 19:52:54.283,2021-08-13 19:53:25.271,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:09:09.809000,0 days 00:09:40.797000,fam,pit,12
0,J2HS4X,2021-08-13 19:43:44.474,testB-pit,2021-08-13 19:53:27.983,2021-08-13 19:54:13.121,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:09:43.509000,0 days 00:10:28.647000,testB,pit,13
0,4UX6VG,2021-08-14 18:46:26.267,fam-barrier-jump,2021-08-14 18:46:31.644,2021-08-14 18:47:05.907,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.377000,0 days 00:00:39.640000,fam,barrier-jump,1
0,4UX6VG,2021-08-14 18:46:26.267,testA-barrier-jump,2021-08-14 18:47:08.769,2021-08-14 18:47:53.852,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:42.502000,0 days 00:01:27.585000,testA,barrier-jump,2
0,4UX6VG,2021-08-14 18:46:26.267,fam-pit,2021-08-14 18:47:59.262,2021-08-14 18:48:30.273,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:32.995000,0 days 00:02:04.006000,fam,pit,3
0,4UX6VG,2021-08-14 18:46:26.267,testB-pit,2021-08-14 18:48:32.769,2021-08-14 18:49:17.823,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:06.502000,0 days 00:02:51.556000,testB,pit,4
0,4UX6VG,2021-08-14 18:46:26.267,fam-barrier-around,2021-08-14 18:49:29.103,2021-08-14 18:50:07.890,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:02.836000,0 days 00:03:41.623000,fam,barrier-around,5
0,4UX6VG,2021-08-14 18:46:26.267,testB-barrier-around,2021-08-14 18:50:10.317,2021-08-14 18:50:55.388,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:44.050000,0 days 00:04:29.121000,testB,barrier-around,6
0,4UX6VG,2021-08-14 18:46:26.267,fam-pit-bridge,2021-08-14 18:51:00.658,2021-08-14 18:51:30.476,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:34.391000,0 days 00:05:04.209000,fam,pit-bridge,7
0,4UX6VG,2021-08-14 18:46:26.267,testA-pit-bridge,2021-08-14 18:51:33.199,2021-08-14 18:52:18.297,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:06.932000,0 days 00:05:52.030000,testA,pit-bridge,8
0,4UX6VG,2021-08-14 18:46:26.267,fam-barrier-jump,2021-08-14 18:52:34.760,2021-08-14 18:53:09.036,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:08.493000,0 days 00:06:42.769000,fam,barrier-jump,9
0,4UX6VG,2021-08-14 18:46:26.267,testA-barrier-jump,2021-08-14 18:53:11.710,2021-08-14 18:53:56.902,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:45.443000,0 days 00:07:30.635000,testA,barrier-jump,10
0,4UX6VG,2021-08-14 18:46:26.267,fam-pit,2021-08-14 18:54:02.057,2021-08-14 18:54:33.082,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:35.790000,0 days 00:08:06.815000,fam,pit,11
0,4UX6VG,2021-08-14 18:46:26.267,testB-pit,2021-08-14 18:54:35.573,2021-08-14 18:55:20.649,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:09.306000,0 days 00:08:54.382000,testB,pit,12
0,FA6MEZ,2021-08-15 16:16:36.680,fam-barrier-jump,2021-08-15 16:16:42.723,2021-08-15 16:17:17.166,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:06.043000,0 days 00:00:40.486000,fam,barrier-jump,1
0,FA6MEZ,2021-08-15 16:16:36.680,testA-barrier-jump,2021-08-15 16:17:20.227,2021-08-15 16:18:05.465,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:43.547000,0 days 00:01:28.785000,testA,barrier-jump,2
0,FA6MEZ,2021-08-15 16:16:36.680,fam-pit,2021-08-15 16:18:11.283,2021-08-15 16:18:42.469,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:34.603000,0 days 00:02:05.789000,fam,pit,3
0,FA6MEZ,2021-08-15 16:16:36.680,testB-pit,2021-08-15 16:18:45.563,2021-08-15 16:19:30.761,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:08.883000,0 days 00:02:54.081000,testB,pit,4
0,FA6MEZ,2021-08-15 16:16:36.680,fam-barrier-around,2021-08-15 16:21:03.832,2021-08-15 16:21:41.962,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:27.152000,0 days 00:05:05.282000,fam,barrier-around,5
0,FA6MEZ,2021-08-15 16:16:36.680,testB-barrier-around,2021-08-15 16:21:44.864,2021-08-15 16:22:30.083,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:08.184000,0 days 00:05:53.403000,testB,barrier-around,6
0,FA6MEZ,2021-08-15 16:16:36.680,fam-pit-bridge,2021-08-15 16:22:35.523,2021-08-15 16:23:05.516,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:58.843000,0 days 00:06:28.836000,fam,pit-bridge,7
0,FA6MEZ,2021-08-15 16:16:36.680,testA-pit-bridge,2021-08-15 16:23:08.429,2021-08-15 16:23:53.696,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:31.749000,0 days 00:07:17.016000,testA,pit-bridge,8
0,FA6MEZ,2021-08-15 16:16:36.680,fam-barrier-jump,2021-08-15 16:24:41.848,2021-08-15 16:25:16.290,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:05.168000,0 days 00:08:39.610000,fam,barrier-jump,9
0,FA6MEZ,2021-08-15 16:16:36.680,testA-barrier-jump,2021-08-15 16:25:18.980,2021-08-15 16:26:04.203,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:42.300000,0 days 00:09:27.523000,testA,barrier-jump,10
0,FA6MEZ,2021-08-15 16:16:36.680,fam-pit,2021-08-15 16:26:09.819,2021-08-15 16:26:40.995,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:09:33.139000,0 days 00:10:04.315000,fam,pit,11
0,FA6MEZ,2021-08-15 16:16:36.680,testB-pit,2021-08-15 16:26:43.849,2021-08-15 16:27:29.028,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:10:07.169000,0 days 00:10:52.348000,testB,pit,12
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 20:55:23.859,2021-08-16 20:56:08.889,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.377000,0 days 00:00:50.407000,fam,pit,1
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 20:56:13.398,2021-08-16 20:56:58.425,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:54.916000,0 days 00:01:39.943000,fam,pit,2
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 20:57:03.096,2021-08-16 20:57:48.123,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:44.614000,0 days 00:02:29.641000,fam,pit,3
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 20:57:52.641,2021-08-16 20:58:15.631,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:34.159000,0 days 00:02:57.149000,fam,pit,4
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 20:58:20.590,2021-08-16 20:59:05.624,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:02.108000,0 days 00:03:47.142000,fam,pit,5
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 20:59:10.102,2021-08-16 20:59:41.540,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:51.620000,0 days 00:04:23.058000,fam,pit,6
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit-repeat-1,2021-08-16 21:00:15.109,2021-08-16 21:00:51.154,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:56.627000,0 days 00:05:32.672000,fam,pit-repeat-1,7
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit-repeat-2,2021-08-16 21:01:54.463,2021-08-16 21:02:39.490,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:35.981000,0 days 00:07:21.008000,fam,pit-repeat-2,8
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 21:02:44.363,2021-08-16 21:03:29.397,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:07:25.881000,0 days 00:08:10.915000,fam,pit,9
0,2LNJF7,2021-08-16 20:55:18.482,fam-pit,2021-08-16 21:03:33.923,2021-08-16 21:04:18.953,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:15.441000,0 days 00:09:00.471000,fam,pit,10
0,2LNJF7,2021-08-16 20:55:18.482,testA-pit,2021-08-16 21:04:21.413,2021-08-16 21:05:06.446,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:09:02.931000,0 days 00:09:47.964000,testA,pit,11
0,2LNJF7,2021-08-16 20:55:18.482,testB-pit,2021-08-16 21:05:08.715,2021-08-16 21:05:25.555,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:09:50.233000,0 days 00:10:07.073000,testB,pit,12
0,2LNJF7,2021-08-16 20:55:18.482,testB-pit-repeat-1,2021-08-16 21:05:57.902,2021-08-16 21:06:42.939,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:10:39.420000,0 days 00:11:24.457000,testB,pit-repeat-1,13
0,2LNJF7,2021-08-16 20:55:18.482,testB-pit,2021-08-16 21:06:45.057,2021-08-16 21:07:30.104,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:11:26.575000,0 days 00:12:11.622000,testB,pit,14
0,2LNJF7,2021-08-16 20:55:18.482,testA-pit,2021-08-16 21:07:31.926,2021-08-16 21:07:48.891,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:12:13.444000,0 days 00:12:30.409000,testA,pit,15
0,2LNJF7,2021-08-16 20:55:18.482,testA-pit-repeat-1,2021-08-16 21:08:40.228,2021-08-16 21:09:25.265,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:13:21.746000,0 days 00:14:06.783000,testA,pit-repeat-1,16
0,LKNTQH,2021-08-19 12:46:19.247,fam-barrier-jump,2021-08-19 12:46:24.423,2021-08-19 12:46:58.684,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.176000,0 days 00:00:39.437000,fam,barrier-jump,1
0,LKNTQH,2021-08-19 12:46:19.247,testA-barrier-jump,2021-08-19 12:47:01.350,2021-08-19 12:47:46.398,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:42.103000,0 days 00:01:27.151000,testA,barrier-jump,2
0,LKNTQH,2021-08-19 12:46:19.247,fam-pit,2021-08-19 12:47:51.368,2021-08-19 12:48:22.383,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:32.121000,0 days 00:02:03.136000,fam,pit,3
0,LKNTQH,2021-08-19 12:46:19.247,testB-pit,2021-08-19 12:48:24.683,2021-08-19 12:49:09.718,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:05.436000,0 days 00:02:50.471000,testB,pit,4
0,LKNTQH,2021-08-19 12:46:19.247,fam-barrier-around,2021-08-19 12:49:18.802,2021-08-19 12:49:56.739,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:59.555000,0 days 00:03:37.492000,fam,barrier-around,5
0,LKNTQH,2021-08-19 12:46:19.247,testB-barrier-around,2021-08-19 12:49:59.054,2021-08-19 12:50:44.108,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:39.807000,0 days 00:04:24.861000,testB,barrier-around,6
0,LKNTQH,2021-08-19 12:46:19.247,fam-pit-bridge,2021-08-19 12:50:49.275,2021-08-19 12:51:19.071,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:30.028000,0 days 00:04:59.824000,fam,pit-bridge,7
0,LKNTQH,2021-08-19 12:46:19.247,testA-pit-bridge,2021-08-19 12:51:21.417,2021-08-19 12:52:06.479,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:02.170000,0 days 00:05:47.232000,testA,pit-bridge,8
0,LKNTQH,2021-08-19 12:46:19.247,fam-barrier-jump,2021-08-19 12:52:21.286,2021-08-19 12:52:55.570,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:02.039000,0 days 00:06:36.323000,fam,barrier-jump,9
0,LKNTQH,2021-08-19 12:46:19.247,testA-barrier-jump,2021-08-19 12:52:58.003,2021-08-19 12:53:43.078,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:38.756000,0 days 00:07:23.831000,testA,barrier-jump,10
0,LKNTQH,2021-08-19 12:46:19.247,fam-pit,2021-08-19 12:53:48.013,2021-08-19 12:54:19.014,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:28.766000,0 days 00:07:59.767000,fam,pit,11
0,LKNTQH,2021-08-19 12:46:19.247,testB-pit,2021-08-19 12:54:21.352,2021-08-19 12:55:06.395,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:02.105000,0 days 00:08:47.148000,testB,pit,12
0,2cBM2E,2021-08-19 19:14:33.377,fam-barrier-jump,2021-08-19 19:14:38.389,2021-08-19 19:15:12.629,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.012000,0 days 00:00:39.252000,fam,barrier-jump,1
0,2cBM2E,2021-08-19 19:14:33.377,testA-barrier-jump,2021-08-19 19:15:15.038,2021-08-19 19:16:00.067,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:41.661000,0 days 00:01:26.690000,testA,barrier-jump,2
0,2cBM2E,2021-08-19 19:14:33.377,fam-pit,2021-08-19 19:16:04.863,2021-08-19 19:16:35.856,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:31.486000,0 days 00:02:02.479000,fam,pit,3
0,2cBM2E,2021-08-19 19:14:33.377,testB-pit,2021-08-19 19:16:37.994,2021-08-19 19:17:07.019,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:04.617000,0 days 00:02:33.642000,testB,pit,4
0,2cBM2E,2021-08-19 19:14:33.377,testB-pit-repeat-1,2021-08-19 19:25:02.704,2021-08-19 19:25:47.727,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:10:29.327000,0 days 00:11:14.350000,testB,pit-repeat-1,5
0,2cBM2E,2021-08-19 19:14:33.377,fam-barrier-around,2021-08-19 19:26:09.675,2021-08-19 19:26:29.931,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:11:36.298000,0 days 00:11:56.554000,fam,barrier-around,6
0,2cBM2E,2021-08-19 19:14:33.377,fam-barrier-around-repeat-1,2021-08-19 19:26:43.843,2021-08-19 19:27:21.751,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:12:10.466000,0 days 00:12:48.374000,fam,barrier-around-repeat-1,7
0,2cBM2E,2021-08-19 19:14:33.377,testB-barrier-around,2021-08-19 19:27:23.948,2021-08-19 19:28:08.978,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:12:50.571000,0 days 00:13:35.601000,testB,barrier-around,8
0,2cBM2E,2021-08-19 19:14:33.377,fam-pit-bridge,2021-08-19 19:28:13.895,2021-08-19 19:28:43.693,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:13:40.518000,0 days 00:14:10.316000,fam,pit-bridge,9
0,2cBM2E,2021-08-19 19:14:33.377,testA-pit-bridge,2021-08-19 19:28:45.948,2021-08-19 19:29:30.984,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:14:12.571000,0 days 00:14:57.607000,testA,pit-bridge,10
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:42:02.177,2021-08-19 20:42:47.276,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.390000,0 days 00:00:50.489000,fam,pit,1
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:42:51.904,2021-08-19 20:43:37.013,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:55.117000,0 days 00:01:40.226000,fam,pit,2
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:43:41.760,2021-08-19 20:44:26.872,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:44.973000,0 days 00:02:30.085000,fam,pit,3
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:44:31.561,2021-08-19 20:45:16.641,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:34.774000,0 days 00:03:19.854000,fam,pit,4
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:45:21.339,2021-08-19 20:46:06.425,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:24.552000,0 days 00:04:09.638000,fam,pit,5
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:46:11.063,2021-08-19 20:46:56.148,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:14.276000,0 days 00:04:59.361000,fam,pit,6
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:47:00.848,2021-08-19 20:47:45.933,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:04.061000,0 days 00:05:49.146000,fam,pit,7
0,5KUNHP,2021-08-19 20:41:56.787,fam-pit,2021-08-19 20:47:50.661,2021-08-19 20:48:35.756,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:53.874000,0 days 00:06:38.969000,fam,pit,8
0,5KUNHP,2021-08-19 20:41:56.787,testA-pit,2021-08-19 20:48:38.175,2021-08-19 20:49:14.778,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:41.388000,0 days 00:07:17.991000,testA,pit,9
0,5KUNHP,2021-08-19 20:41:56.787,testB-pit,2021-08-19 20:49:16.881,2021-08-19 20:50:00.600,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:07:20.094000,0 days 00:08:03.813000,testB,pit,10
0,5KUNHP,2021-08-19 20:41:56.787,testB-pit,2021-08-19 20:50:02.554,2021-08-19 20:50:27.597,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:05.767000,0 days 00:08:30.810000,testB,pit,11
0,5KUNHP,2021-08-19 20:41:56.787,testA-pit,2021-08-19 20:50:29.506,2021-08-19 20:51:01.256,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:32.719000,0 days 00:09:04.469000,testA,pit,12
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:41:25.751,2021-08-20 15:42:03.522,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.400000,0 days 00:00:43.171000,fam,pit,1
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:42:08.052,2021-08-20 15:42:53.084,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:47.701000,0 days 00:01:32.733000,fam,pit,2
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:42:57.694,2021-08-20 15:43:35.626,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:37.343000,0 days 00:02:15.275000,fam,pit,3
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:43:40.162,2021-08-20 15:44:25.186,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:19.811000,0 days 00:03:04.835000,fam,pit,4
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:44:29.783,2021-08-20 15:45:13.269,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:09.432000,0 days 00:03:52.918000,fam,pit,5
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:45:17.778,2021-08-20 15:45:48.034,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:57.427000,0 days 00:04:27.683000,fam,pit,6
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:45:52.640,2021-08-20 15:46:10.616,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:32.289000,0 days 00:04:50.265000,fam,pit,7
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit,2021-08-20 15:46:15.193,2021-08-20 15:46:25.349,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:54.842000,0 days 00:05:04.998000,fam,pit,8
0,QYHVGJ,2021-08-20 15:41:20.351,fam-pit-repeat-1,2021-08-20 15:47:07.587,2021-08-20 15:47:13.433,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:47.236000,0 days 00:05:53.082000,fam,pit-repeat-1,9
0,QYHVGJ,2021-08-20 15:41:20.351,testB-pit,2021-08-20 15:47:15.676,2021-08-20 15:47:27.806,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:55.325000,0 days 00:06:07.455000,testB,pit,10
0,QYHVGJ,2021-08-20 15:41:20.351,testA-pit,2021-08-20 15:47:29.755,2021-08-20 15:48:03.423,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:09.404000,0 days 00:06:43.072000,testA,pit,11
0,BUVYPT,2021-08-20 17:57:53.340,fam-barrier-jump,2021-08-20 17:57:58.869,2021-08-20 17:58:33.133,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.529000,0 days 00:00:39.793000,fam,barrier-jump,1
